Year,Month,Region,Org Code,Org Name,A0,A1,A2,A3,A4,A114,A5,A6,A111,A112,A113,A7,A8,A9,A10,A11,A12,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A17,A18,A19,A20,A21,A22,A23,A53,A54,A55,A56,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A74,A82,A83,A84,A78,A94,A95,A96,A115,A116,A117,A118,A75,A85,A86,A87,A79,A97,A98,A99,A119,A120,A121,A122,A76,A88,A89,A90,A80,A100,A101,A102,A77,A91,A92,A93,A81,A103,A104,A105,A49,A50,A51,A52,A13,A14,A15,A16,A106,A107,A108,A109,A110,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73
2020,3,South East,Y59,South East,175217,134694,1499045,11,2,31,67,143,328,61,346,118458,6896,4140,58104,36609,1061,3253573,472,882,2374344,574,1058,71886935,1237,2462,189682642,5181,12156,6345373,5981,13438,11013,284,960,2293,1284,8485,2637,58870,3481,45094,107445,13786,10219,8175,6126,77778,61664,59216,39129,1590,1168,161,94471,587,942,114,61740,542,1067,6621,3097362,468,875,4670,5400750,1156,2202,1180,1308940,1109,2273,52254,65177245,1247,2489,3213,17013124,5295,11202,1017,5575762,5483,11688,1126,12043694,10696,24305,170,1639833,9646,24587,616,189012,307,505,5022,237291,47,81,200,333525,1668,3135,184,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,South West,Y58,South West,111096,87984,601788,7,2,16,36,81,164,11,5459,74530,5163,2911,41014,14466,630,2218567,430,782,1718373,590,1080,68611882,1673,3426,76100692,5261,13319,4482630,7115,16737,5035,425,1083,2969,817,2710,4,34926,2737,31832,69495,11488,8807,6574,5085,53154,44282,21031,15246,895,661,37,23897,646,1182,47,23923,509,910,5079,2170747,427,773,1863,3223227,1730,3408,702,1180470,1682,3529,38449,64208185,1670,3425,1555,8046629,5175,11068,290,1328743,4582,11040,889,6946679,7814,17449,51,372227,7299,18056,491,175483,357,582,2911,103792,36,61,149,268042,1799,3708,136,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,91335,79166,888524,11,2,37,66,126,285,1807,834,67708,6928,4330,37995,12136,139,3315255,479,866,4200825,970,2290,64349973,1694,3459,68921655,5679,14262,1042426,7499,16613,7014,1492,435,6,3957,1130,53,35401,2891,22402,60694,12353,9721,7880,6291,49297,39961,17754,12851,146,106,0,0,0,0,9,8705,967,1657,6919,3306550,478,864,409,0,0,3640,710,1103375,1554,3701,36876,63246598,1715,3455,8,28538,3567,7093,403,2288506,5679,14225,2044,11901294,5823,12576,102,719188,7051,21903,332,103399,311,482,3826,185467,48,95,40,66958,1674,3496,38,1582,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,112624,77312,1126280,15,1,52,84,148,250,14,4864,75145,7429,4385,44379,9511,483,3739832,503,903,3083451,703,1248,83647475,1885,3993,56015859,5890,14982,4037134,8358,18943,6415,215,4076,753,73,2051,1016,37275,1867,29588,68730,16896,11848,9923,7037,67244,48540,17950,10632,827,525,23,13584,591,1005,0,0,0,0,7406,3726248,503,903,2375,4399493,1852,3916,58,117909,2033,4368,41946,79130073,1886,4000,332,1764691,5315,14740,132,870751,6597,16903,1457,11319272,7769,18460,129,1138805,8828,23781,570,165217,290,524,7021,330222,47,93,141,259510,1840,3370,114,14,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,Y59,R1F,ISLE OF WIGHT NHS TRUST,2381,1386,15390,11,1,29,61,132,8,0,7,1909,103,61,817,622,36,60859,591,1081,47175,773,1427,1277052,1563,3500,2501522,4022,9225,235361,6538,16840,191,0,17,16,5,169,7,1025,28,665,1718,147,125,82,73,943,847,746,646,44,36,3,2833,944,1301,0,0,0,0,100,58026,580,1079,80,120628,1508,3074,1,11,11,11,736,1156413,1571,3515,102,441570,4329,8549,0,0,0,0,14,129352,9239,17258,22,27994,1272,1766,8,2089,261,446,84,3603,43,79,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,213635,173164,34800312,201,65,595,764,1113,369,0,3253,121082,10532,6651,66492,14574,1014,6230142,592,1056,5859484,881,1541,244809901,3682,8431,146311517,10039,26236,14775846,14572,35728,22232,2536,5195,4089,737,13764,0,51569,4217,43064,98850,26750,20447,16655,13099,93809,73546,23055,16611,1315,1057,81,71974,889,1473,28,29295,1046,1677,10423,6128873,588,1051,3454,11563522,3348,7351,863,2593409,3005,7008,62175,230652970,3710,8497,1156,13287292,11494,28259,219,3124492,14267,29961,1421,18360423,12921,32668,122,2592479,21250,50519,.,.,.,.,4823,1196792,248,633,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,49385,34888,390629,11,2,26,39,91,161,1911,18,36650,2513,1616,20334,7947,460,1023957,407,698,757018,468,794,33391766,1642,3353,36972279,4652,11284,2196436,4775,12495,2822,47,252,1632,178,2345,0,18598,3144,12086,33828,4831,3882,3040,2466,25642,21744,12079,8431,786,501,53,25498,481,720,46,14046,305,571,2414,984413,408,697,2445,4028523,1648,3254,475,769058,1619,3261,17414,28594185,1642,3360,1114,6474767,5812,11766,440,3077760,6995,15423,812,6201809,7638,15888,168,1474709,8778,22156,83,38162,460,752,1456,48353,33,69,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,142039,123743,1504031,12,1,45,74,133,162,12444,609,96525,9855,6412,51929,13151,4095,4629615,470,794,4128600,644,1096,117215289,2257,5130,118959971,9046,21500,27908480,6815,16209,10602,845,6631,731,678,2448,469,49507,4495,31921,85923,20105,16549,12948,10863,68348,54908,18813,13920,5283,4387,110,60257,548,924,44,21601,491,801,9701,4547757,469,791,3661,8558868,2338,5087,1530,3492226,2283,5038,46738,105164195,2250,5138,2891,29865153,10330,27297,1309,11349045,8670,20521,1382,17424594,12608,28221,702,10320934,14702,36320,197,66549,338,595,4839,187551,39,80,72,95469,1326,2643,62,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,80237,55618,930551,17,4,57,95,173,197,4,339,52340,2856,1672,24556,16255,761,1333696,467,857,967326,579,1054,28517292,1161,2427,63093904,3882,9481,4032491,5299,11767,5408,69,200,269,697,4442,893,23453,2884,20595,46932,5367,4073,3145,2386,32607,26320,23588,17922,1133,866,34,17231,507,801,39,17881,458,891,2783,1298584,467,856,2034,2160280,1062,2124,377,359448,953,2096,22145,25997564,1174,2468,2072,7941680,3833,7939,621,2165350,3487,7856,241,2050929,8510,17591,42,280815,6686,16510,220,73183,333,537,2151,94284,44,98,88,185877,2112,3592,83,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,92599,77690,553104,7,1,12,47,122,123,57,0,64209,3937,2407,32731,19732,264,1859018,472,895,1359843,565,1052,42092591,1286,2462,124087216,6289,14452,2077521,7869,17790,5414,215,743,2008,582,3874,1737,34392,569,23834,58795,8272,6021,4948,3667,44228,34497,34882,20561,413,266,124,74407,600,972,75,43859,585,1158,3738,1740752,466,884,2556,3119842,1221,2237,802,949481,1184,2359,29373,38023268,1294,2479,1039,8629874,8306,17969,396,3410412,8612,17697,871,9863413,11324,26276,106,1331024,12557,32524,388,113740,293,488,2787,139404,50,68,112,147648,1318,2776,101,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,111096,87984,601788,7,2,16,36,81,164,11,5459,74530,5163,2911,41014,14466,630,2218567,430,782,1718373,590,1080,68611882,1673,3426,76100692,5261,13319,4482630,7115,16737,5035,425,1083,2969,817,2710,4,34926,2737,31832,69495,11488,8807,6574,5085,53154,44282,21031,15246,895,661,37,23897,646,1182,47,23923,509,910,5079,2170747,427,773,1863,3223227,1730,3408,702,1180470,1682,3529,38449,64208185,1670,3425,1555,8046629,5175,11068,290,1328743,4582,11040,889,6946679,7814,17449,51,372227,7299,18056,491,175483,357,582,2911,103792,36,61,149,268042,1799,3708,136,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE UNIVERSITY NHS FOUNDATION TRUST,128010,97128,815511,8,1,27,47,97,214,0,105,101590,6079,3458,47030,34650,1418,2599955,428,758,1701663,492,859,41661107,886,1659,104713137,3022,6824,5257560,3708,9417,6713,77,65,0,965,5606,3814,47092,5473,42312,94877,11676,8582,6542,4881,58698,48985,59458,35704,3129,1468,83,38973,470,736,51,23013,451,816,5945,2537969,427,758,4300,3679043,856,1580,761,679023,892,1828,41969,37303041,889,1664,2972,12216937,4111,9411,741,2996546,4044,9874,1102,6521632,5918,13872,281,1617244,5755,14205,269,80866,301,486,3799,119669,32,64,120,114128,951,1856,112,499,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,104229,58496,787027,13,1,46,81,162,238,338,2790,73038,6297,3943,36833,11559,588,3030286,481,805,2222234,564,993,52772995,1433,2932,38253661,3309,8084,2671769,4544,10455,9246,1386,1548,5416,2287,4025,1729,35319,5663,22810,63792,11448,9152,7017,5654,48553,39556,17426,12348,1052,775,163,81035,497,859,58,30214,521,1072,6076,2919037,480,803,3064,3857432,1259,2486,800,1003349,1254,2700,32969,47912214,1453,2983,1838,6646694,3616,7823,1401,4435155,3166,6681,1478,7828496,5297,11734,984,3776336,3838,8603,.,.,.,.,3885,171842,44,83,46,54782,1191,2502,37,24,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,Eng,Eng,England,879477,626424,6607855,11,1,38,65,130,2715,16506,13412,683732,48797,25203,324067,183632,11025,20875568,428,747,14208380,564,1019,358948798,1108,2304,437070804,2380,5360,44284933,4017,8718,63168,5392,20127,20022,8671,28978,7112,298094,35449,287021,620564,102507,78934,51828,40619,415904,344046,260040,193699,16029,11652,588,317815,541,903,314,145308,463,827,47895,20412445,426,743,24235,25929570,1070,2153,5037,5258080,1044,2232,294795,327761148,1112,2320,16492,51298974,3111,6847,4161,12111192,2911,6480,15967,79639246,4988,10333,2531,12276068,4850,10433,3566,1056449,296,515,30776,1291900,42,85,628,666850,1062,2026,568,2757,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,North East and Yorkshire,Y63,North East and Yorkshire,124661,69784,329171,5,1,7,20,89,451,2607,418,99647,6479,3357,48980,25182,1405,2682932,414,707,1518197,452,786,50074886,1022,1996,51593190,2049,4709,4110071,2925,6811,9252,964,1384,7658,2435,4469,1454,43992,7623,38780,90395,11423,9170,5516,4488,60598,51578,34817,26331,2194,1569,161,77620,482,781,80,32617,408,801,6238,2572695,412,704,5417,5303249,979,1894,859,734212,855,1809,42704,44037425,1031,2019,3379,10197677,3018,6286,1199,3246780,2708,5828,2481,10759825,4337,9164,818,2640902,3228,6932,107,42824,400,664,4047,129505,32,57,40,28265,707,1217,36,14,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,North West,Y62,North West,116584,96542,196505,2,1,1,1,52,192,12130,638,92054,7476,4244,42643,17779,3697,3327523,445,738,2464474,581,985,63333755,1485,3215,80628885,4535,10802,22866860,6185,13107,10616,691,6897,805,724,2304,356,41182,6670,33586,81438,15562,12863,8611,7210,54636,44850,24276,18617,4612,3847,75,42973,573,935,27,11047,409,730,7374,3273503,444,736,3468,5414883,1561,3337,1029,1668096,1621,3649,38146,56250776,1475,3194,2914,15040669,5162,12192,839,3311661,3947,9359,4576,35176652,7687,15793,876,6780240,7740,16681,237,72051,304,547,3762,111580,30,53,72,92677,1287,2211,57,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,Midlands,Y60,Midlands,175563,129771,252877,2,1,2,3,24,551,1632,1112,150588,10050,4971,67467,50646,2089,4128145,411,724,3022573,608,1231,55384347,821,1528,82488642,1629,3474,3997159,1913,3870,10778,1390,285,7,3819,5284,3251,64117,9473,66220,139810,18968,14722,9311,7344,83426,70954,72197,52525,3810,2113,159,87160,548,927,94,45865,488,774,9797,3995120,408,719,3791,2732237,721,1285,977,745501,763,1594,62699,51906609,828,1542,2837,5513419,1943,4165,717,1251194,1745,3943,3188,9909720,3108,5956,354,805920,2277,4877,726,203199,280,471,5821,178263,31,60,137,106122,775,1386,131,2663,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,East of England,Y61,East of England,92653,58338,138895,2,1,4,6,44,368,35,3760,69614,7203,3678,35712,15015,539,3425178,476,846,2291338,623,1087,46668340,1307,2787,41942916,2793,6270,2248717,4172,9542,4929,165,3350,102,64,1350,238,30506,2579,31600,64685,15783,11374,7871,5784,50679,38777,23746,16272,840,592,21,10264,489,898,0,0,0,0,7182,3414914,475,845,2052,2587305,1261,2515,191,259965,1361,2857,33469,43821070,1309,2806,273,747288,2737,6809,97,346779,3575,10089,1928,5904829,3063,5842,123,450075,3659,6614,526,137209,261,450,6687,255970,38,68,115,164588,1431,2727,101,35,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,London,Y56,London,152269,116346,5274554,45,0,191,327,531,426,0,2373,102059,7825,4172,52130,18907,935,3367761,430,739,2545818,610,1047,73627905,1412,3375,51123018,2704,5681,3552876,3800,8045,16161,1504,6155,6487,242,8260,0,42553,3029,40316,85898,19462,14722,10179,7885,69103,56044,25575,20604,1169,986,47,26824,571,1008,7,4440,634,890,7771,3336497,429,735,3898,4967280,1274,2889,658,743743,1130,2493,47574,67916882,1428,3432,1726,5486664,3179,7009,222,817377,3682,7277,1625,7976137,4908,9727,111,548691,4943,9632,907,259845,286,528,4012,376296,94,246,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,South East,Y59,South East,136221,95773,266665,3,2,2,3,29,521,46,341,105516,5939,2945,47175,38113,1559,2447458,412,767,1478469,502,930,38886252,824,1546,95689963,2511,5803,4965321,3185,7495,7470,182,705,1656,844,5739,1802,48660,3245,46141,98046,12956,9456,6323,4722,60755,49853,56359,40545,2356,1707,106,64117,605,1001,80,38628,483,924,5753,2344713,408,752,4127,3256644,789,1423,867,683571,788,1570,42181,34946037,828,1557,3649,10765015,2950,6385,845,2620907,3102,6584,1221,6511138,5333,13274,173,850640,4917,11965,578,173405,300,511,4265,172475,40,63,151,172875,1145,2224,142,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,South West,Y58,South West,81526,59870,149188,2,2,3,3,3,206,56,4770,64254,3825,1836,29960,17990,801,1496571,391,693,887511,483,887,30973313,1034,2009,33604190,1868,4167,2543929,3176,7059,3962,496,1351,3307,543,1572,11,27084,2830,30378,60292,8353,6627,4017,3186,36707,31990,23070,18805,1048,838,19,8857,466,801,26,12711,489,887,3780,1475003,390,689,1482,1667972,1125,2138,456,422992,928,1816,28022,28882349,1031,2006,1714,3548242,2070,4129,242,516494,2134,4705,948,3400945,3587,8142,76,199600,2626,5832,485,167916,346,586,2182,67811,31,54,113,102323,906,1994,101,45,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,72699,56342,160230,3,2,3,4,41,298,1632,1016,61622,4908,2597,29516,17819,192,1980887,404,723,1899086,731,1618,28622271,970,1895,36422235,2044,4753,539037,2807,6011,5577,1377,280,7,3301,619,10,28093,3318,24634,56045,8745,7144,4660,3847,36704,31057,24025,18611,173,127,0,0,0,0,12,7932,661,1040,4896,1972955,403,722,236,237215,1005,1996,449,385105,858,1923,28831,27999951,971,1894,8,34005,4251,10867,325,581868,1790,3793,2050,7000043,3415,6685,85,220735,2597,5180,327,95017,291,505,2656,100511,38,76,49,41259,842,1699,46,1439,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,92653,58338,138895,2,1,4,6,44,368,35,3760,69614,7203,3678,35712,15015,539,3425178,476,846,2291338,623,1087,46668340,1307,2787,41942916,2793,6270,2248717,4172,9542,4929,165,3350,102,64,1350,238,30506,2579,31600,64685,15783,11374,7871,5784,50679,38777,23746,16272,840,592,21,10264,489,898,0,0,0,0,7182,3414914,475,845,2052,2587305,1261,2515,191,259965,1361,2857,33469,43821070,1309,2806,273,747288,2737,6809,97,346779,3575,10089,1928,5904829,3063,5842,123,450075,3659,6614,526,137209,261,450,6687,255970,38,68,115,164588,1431,2727,101,35,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,Y59,R1F,ISLE OF WIGHT NHS TRUST,2354,1017,10306,10,1,12,46,248,10,0,3,1864,96,53,752,711,51,58563,610,1170,32603,615,1151,804131,1069,1944,1978184,2782,6418,220689,4327,10478,107,1,6,9,2,98,6,886,43,828,1757,152,117,76,62,843,776,809,735,56,51,1,155,155,155,1,191,191,191,94,58217,619,1176,84,86836,1034,1681,4,1484,371,644,664,715811,1078,1946,112,389376,3477,7053,2,10200,5100,6321,22,181571,8253,19670,11,19227,1748,5054,14,5955,425,761,76,4634,61,98,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,152269,116346,5274554,45,0,191,327,531,426,0,2373,102059,7825,4172,52130,18907,935,3367761,430,739,2545818,610,1047,73627905,1412,3375,51123018,2704,5681,3552876,3800,8045,16161,1504,6155,6487,242,8260,0,42553,3029,40316,85898,19462,14722,10179,7885,69103,56044,25575,20604,1169,986,47,26824,571,1008,7,4440,634,890,7771,3336497,429,735,3898,4967280,1274,2889,658,743743,1130,2493,47574,67916882,1428,3432,1726,5486664,3179,7009,222,817377,3682,7277,1625,7976137,4908,9727,111,548691,4943,9632,907,259845,286,528,4012,376296,94,246,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,42337,26973,58416,2,1,3,7,22,193,2487,10,35889,2070,1143,18424,9206,608,754762,365,610,461767,404,700,22119304,1201,2400,26057768,2831,6693,1852838,3047,6860,2965,37,141,870,221,2566,0,16045,3150,13729,32924,4129,3319,2194,1788,22873,19670,13806,9713,1015,642,37,15722,425,618,29,11936,412,831,2004,727104,363,608,2451,2910562,1187,2402,323,347541,1076,2269,15650,18861201,1205,2404,1188,5225784,4399,8795,322,1293695,4018,8542,933,4841355,5189,10386,123,807813,6568,14362,107,42824,400,664,1263,32085,25,47,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,116584,96542,196505,2,1,1,1,52,192,12130,638,92054,7476,4244,42643,17779,3697,3327523,445,738,2464474,581,985,63333755,1485,3215,80628885,4535,10802,22866860,6185,13107,10616,691,6897,805,724,2304,356,41182,6670,33586,81438,15562,12863,8611,7210,54636,44850,24276,18617,4612,3847,75,42973,573,935,27,11047,409,730,7374,3273503,444,736,3468,5414883,1561,3337,1029,1668096,1621,3649,38146,56250776,1475,3194,2914,15040669,5162,12192,839,3311661,3947,9359,4576,35176652,7687,15793,876,6780240,7740,16681,237,72051,304,547,3762,111580,30,53,72,92677,1287,2211,57,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,61594,38437,187887,5,3,4,5,64,281,0,337,45588,2495,1174,20348,15550,1055,965697,387,690,573921,489,909,14868672,731,1396,29156426,1875,4238,2883364,2733,6376,3491,21,90,156,459,2921,431,18920,2507,20670,42097,5516,3993,2533,1896,26235,21519,21509,17027,1561,1191,25,16101,644,1043,20,7801,390,857,2450,941795,384,680,1859,1284509,691,1257,329,194108,590,1236,18160,13390055,737,1413,2238,4809804,2149,4365,443,758528,1712,3561,254,1104261,4347,10606,26,102118,3928,7727,206,62282,302,492,1857,66745,36,70,67,98029,1463,2630,63,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,72273,56319,68472,1,1,1,1,2,230,46,1,58064,3348,1718,26075,21852,453,1423198,425,812,871945,508,938,23213449,890,1652,64555353,2954,6897,1861268,4109,9766,3872,160,609,1491,383,2720,1365,28854,695,24643,54192,7288,5346,3714,2764,33677,27558,34041,22783,739,465,80,47861,598,999,59,30636,519,959,3209,1344701,419,795,2184,1885299,863,1554,534,487979,914,1782,23357,20840171,892,1658,1299,5565835,4285,9808,400,1852179,4630,9934,945,5225306,5529,13842,136,729295,5362,13334,358,105168,294,512,2332,101096,43,57,84,74846,891,1900,79,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,81526,59870,149188,2,2,3,3,3,206,56,4770,64254,3825,1836,29960,17990,801,1496571,391,693,887511,483,887,30973313,1034,2009,33604190,1868,4167,2543929,3176,7059,3962,496,1351,3307,543,1572,11,27084,2830,30378,60292,8353,6627,4017,3186,36707,31990,23070,18805,1048,838,19,8857,466,801,26,12711,489,887,3780,1475003,390,689,1482,1667972,1125,2138,456,422992,928,1816,28022,28882349,1031,2006,1714,3548242,2070,4129,242,516494,2134,4705,948,3400945,3587,8142,76,199600,2626,5832,485,167916,346,586,2182,67811,31,54,113,102323,906,1994,101,45,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE UNIVERSITY NHS FOUNDATION TRUST,102864,73429,92647,1,1,1,2,11,253,0,96,88966,5142,2374,37951,32827,1897,2147258,418,724,1123487,473,807,26762076,705,1242,46066407,1403,2779,3458122,1823,3653,5201,13,5,0,518,4665,3241,36024,6155,41586,83765,10223,7578,4651,3497,46722,39897,48172,33914,3637,1986,159,87160,548,927,82,37933,463,735,4901,2022165,413,717,3555,2495022,702,1238,528,360396,683,1315,33868,23906658,706,1242,2829,5479414,1937,4146,392,669326,1707,4068,1138,2909677,2557,4643,269,585185,2175,4781,399,108182,271,443,3165,77752,25,47,88,64863,737,1212,85,1224,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,82324,42811,270755,6,1,9,29,131,258,120,408,63758,4409,2214,30556,15976,797,1928170,437,752,1056430,477,830,27955582,915,1753,25535422,1598,3565,2257233,2832,6774,6287,927,1243,6788,2214,1903,1454,27947,4473,25051,57471,7294,5851,3322,2700,37725,31908,21011,16618,1179,927,124,61898,499,829,51,20681,406,784,4234,1845591,436,749,2966,2392687,807,1474,536,386671,721,1532,27054,25176224,931,1797,2191,4971893,2269,4925,877,1953085,2227,4831,1548,5918470,3823,8428,695,1833089,2638,5617,.,.,.,.,2784,97420,35,62,40,28265,707,1217,36,14,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,5,Eng,Eng,England,835402,573375,883278,2,1,2,3,11,2850,17750,15909,682244,44464,25684,323410,192281,13431,17523383,394,687,12723540,495,900,261287113,808,1514,332662879,1730,3787,41170528,3065,6342,50929,2821,15250,20518,7162,25696,7956,345046,37592,248677,631315,94821,73080,53946,42221,414541,346161,269450,204119,18980,14037,463,230001,497,822,365,163594,448,796,43636,17129788,393,683,22482,18419022,819,1495,6380,4759943,746,1537,294548,238108148,808,1515,18057,43669464,2418,4978,5503,12499383,2271,4995,14701,50858085,3459,7180,2820,9111297,3231,6873,2639,820444,311,530,26919,1012843,38,68,844,788139,934,1880,754,3480,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,5,North East and Yorkshire,Y63,North East and Yorkshire,120583,65988,149745,2,1,2,8,31,441,2506,329,99140,6382,3739,49153,25791,1532,2621157,411,697,1642923,439,757,42682982,868,1653,42630690,1653,3699,4030641,2631,6003,7324,539,1162,8027,1858,3765,1793,50602,7844,33370,91816,11368,9082,6166,4982,60771,51967,35847,26976,2428,1722,144,66931,465,752,85,32130,378,665,6153,2522096,410,694,5003,4444338,888,1688,1151,800754,696,1459,42999,37437890,871,1655,3467,10175214,2935,6009,1554,3958646,2547,5235,2622,10948828,4176,8544,915,2935068,3208,6689,86,34946,406,702,3869,122539,32,56,64,52869,826,1277,57,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,5,North West,Y62,North West,105814,83256,53010,1,1,1,1,1,216,13014,1107,91736,6423,3939,43931,17881,4790,2635795,410,681,2023681,514,870,40025092,911,1716,41041558,2295,5146,19834331,4141,7827,10216,403,6687,838,735,2391,389,47649,5284,28587,81520,13976,11450,8412,6975,54666,46436,23891,18751,6006,4820,55,25057,456,670,31,13026,420,737,6337,2597712,410,681,3275,3218622,983,1762,1248,1246108,998,2004,39408,35560362,902,1703,3114,8002310,2570,5291,1192,2651217,2224,4984,2067,6940189,3358,6901,1015,3381765,3332,6908,207,74667,361,674,2929,86708,30,52,86,89372,1039,2178,65,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
